p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cluster_names
2.474134e-24	0.3259909	0.455	0.186	4.411133e-20	18	NDUFA8	DZ 2
7.62034e-24	0.3104163	0.444	0.172	1.35863e-19	18	RGS19	DZ 2
1.561355e-23	0.3332395	0.788	0.484	2.783739e-19	18	LTB	DZ 2
1.644222e-23	0.3029685	0.31	0.099	2.931483e-19	18	ALDH2	DZ 2
1.826495e-23	-0.5017395	0.984	0.981	3.256457e-19	18	RPSA	DZ 2
4.165392e-23	0.4590026	0.562	0.205	7.426478e-19	18	PLCG2	DZ 2
4.181725e-23	-0.4842967	0.031	0.119	7.455597e-19	18	FCGR2B	DZ 2
4.319336e-23	0.3416878	0.175	0.032	7.700944e-19	18	PEG10	DZ 2
6.512158e-23	-0.7371058	0.141	0.239	1.161053e-18	18	CAPG	DZ 2
6.752995e-23	-0.7073064	0.937	0.935	1.203992e-18	18	BTG1	DZ 2
7.692578e-23	-0.6929743	0.199	0.268	1.37151e-18	18	HHEX	DZ 2
9.327317e-23	0.3528014	0.429	0.154	1.662967e-18	18	KIAA0040	DZ 2
1.793361e-22	0.3102616	0.447	0.183	3.197383e-18	18	DECR1	DZ 2
1.880044e-22	0.3394329	0.205	0.05	3.35193e-18	18	SERPINA9	DZ 2
2.134973e-22	-0.6924754	0.304	0.385	3.806443e-18	18	C19orf70	DZ 2
2.416895e-22	-0.6539152	0.225	0.307	4.309081e-18	18	TMEM147	DZ 2
8.642134e-22	0.3014418	0.254	0.072	1.540806e-17	18	ADAM17	DZ 2
1.265312e-21	-0.7051316	0.251	0.33	2.255925e-17	18	TRBC2	DZ 2
2.541941e-21	-0.7314322	0.431	0.45	4.532026e-17	18	DRAP1	DZ 2
5.809349e-21	-0.6966765	0.197	0.281	1.035749e-16	18	SRM	DZ 2
5.983273e-21	-0.7683236	0.769	0.751	1.066758e-16	18	HLA-C	DZ 2
8.085066e-21	-0.599001	0.07	0.159	1.441486e-16	18	SLC2A3	DZ 2
1.458521e-20	-0.4406063	0.984	0.98	2.600397e-16	18	RPL7A	DZ 2
1.661101e-20	-0.9514244	0.517	0.499	2.961577e-16	18	SSR4	DZ 2
2.432857e-20	-0.7889842	0.591	0.575	4.337541e-16	18	APRT	DZ 2
3.292296e-20	-0.5701038	0.075	0.165	5.869834e-16	18	MARCKS	DZ 2
6.752705e-20	-0.5002545	0.962	0.959	1.20394e-15	18	MT-CYB	DZ 2
9.057763e-20	-0.3649266	0.996	0.993	1.614909e-15	18	RPL6	DZ 2
1.333082e-19	-0.6792758	0.161	0.213	2.376752e-15	18	LBH	DZ 2
1.654015e-19	-0.5925551	0.184	0.252	2.948944e-15	18	DNPH1	DZ 2
1.836355e-19	-0.4726871	0.067	0.149	3.274038e-15	18	MVP	DZ 2
1.98813e-19	-0.5765981	0.142	0.226	3.544636e-15	18	TMEM109	DZ 2
2.033469e-19	-0.7929647	0.435	0.448	3.625471e-15	18	PNRC1	DZ 2
2.044975e-19	-0.4560914	0.032	0.102	3.645986e-15	18	RHOC	DZ 2
3.019395e-19	-0.6009553	0.149	0.208	5.38328e-15	18	C16orf74	DZ 2
7.701689e-19	-0.666481	0.637	0.627	1.373134e-14	18	ATP6V0E1	DZ 2
4.402364e-18	-0.7197768	0.42	0.438	7.848974e-14	18	IL2RG	DZ 2
1.030698e-17	-0.446236	0.035	0.106	1.837631e-13	18	MTSS1	DZ 2
1.639508e-17	-0.4029306	0.039	0.116	2.923079e-13	18	PYCR1	DZ 2
5.361746e-17	-0.584951	0.13	0.197	9.559458e-13	18	CHPT1	DZ 2
1.242248e-16	-0.5499005	0.088	0.167	2.214805e-12	18	CBX6	DZ 2
1.599776e-16	-0.5998078	0.124	0.212	2.852241e-12	18	MGST3	DZ 2
1.791251e-16	-0.4752574	0.088	0.151	3.193622e-12	18	ESYT1	DZ 2
2.053347e-16	-0.633367	0.148	0.219	3.660913e-12	18	EIF4EBP1	DZ 2
5.152795e-16	-0.529869	0.152	0.191	9.186918e-12	18	S1PR4	DZ 2
5.871484e-16	-0.4184292	0.06	0.121	1.046827e-11	18	IL27RA	DZ 2
1.511724e-15	-0.4071767	0.079	0.147	2.695253e-11	18	PRDX4	DZ 2
1.545829e-15	-0.5219514	0.118	0.175	2.756058e-11	18	ASAH1	DZ 2
1.615125e-15	-0.8913777	0.461	0.472	2.879605e-11	18	CD83	DZ 2
1.85485e-15	-0.4459742	0.051	0.106	3.307012e-11	18	C1orf162	DZ 2
2.533637e-15	-0.633275	0.206	0.238	4.517222e-11	18	CD55	DZ 2
3.004332e-15	-0.7175341	0.395	0.414	5.356424e-11	18	NPC2	DZ 2
9.644542e-15	-0.7033821	0.308	0.328	1.719525e-10	18	ZFP36	DZ 2
1.052766e-14	-0.7210186	0.462	0.472	1.876977e-10	18	SNHG8	DZ 2
1.910643e-14	-0.674574	0.513	0.501	3.406485e-10	18	FOXP1	DZ 2
1.994912e-14	-0.540339	0.262	0.286	3.556729e-10	18	SP110	DZ 2
2.264651e-14	-0.5634239	0.089	0.161	4.037645e-10	18	DDIT4	DZ 2
4.805609e-14	-0.4159811	0.058	0.11	8.567921e-10	18	LINC02397	DZ 2
7.070212e-14	-0.3783211	0.052	0.105	1.260548e-09	18	PDE4B	DZ 2
7.972414e-14	-0.3864536	0.062	0.12	1.421402e-09	18	LIPA	DZ 2
1.473456e-13	-0.6134368	0.404	0.389	2.627025e-09	18	ARL6IP5	DZ 2
1.479105e-13	-0.7810602	0.456	0.463	2.637096e-09	18	CD63	DZ 2
2.044742e-13	-0.4188071	0.097	0.151	3.645571e-09	18	CYB5A	DZ 2
2.699072e-13	-0.6156026	0.392	0.387	4.812175e-09	18	PSAP	DZ 2
6.186625e-13	-0.5471169	0.317	0.345	1.103013e-08	18	RNH1	DZ 2
8.364411e-13	-0.3403116	0.995	0.99	1.491291e-08	18	RPL10A	DZ 2
8.406506e-13	-0.5924099	0.329	0.348	1.498796e-08	18	LITAF	DZ 2
8.737354e-13	-0.4305487	0.131	0.18	1.557783e-08	18	DNPEP	DZ 2
1.009417e-12	-0.3536768	0.088	0.14	1.79969e-08	18	TMEM205	DZ 2
1.204663e-12	-0.596876	0.324	0.337	2.147793e-08	18	CD48	DZ 2
1.275802e-12	-0.4080264	0.066	0.113	2.274628e-08	18	P2RY10	DZ 2
1.441116e-12	-0.3910786	0.053	0.11	2.569366e-08	18	SNX9	DZ 2
1.73682e-12	-0.5949286	0.833	0.751	3.096577e-08	18	TOMM7	DZ 2
2.618531e-12	-0.3041325	0.053	0.106	4.668578e-08	18	CD320	DZ 2
4.354667e-12	-0.6314603	0.816	0.768	7.763935e-08	18	RPL17	DZ 2
4.67499e-12	-0.8352385	0.404	0.409	8.33504e-08	18	TXN	DZ 2
5.022784e-12	-0.3879935	0.073	0.115	8.955122e-08	18	CLN8	DZ 2
8.427684e-12	-0.4948109	0.131	0.171	1.502572e-07	18	PARP14	DZ 2
1.311713e-11	-0.3306068	0.99	0.982	2.338653e-07	18	TPT1	DZ 2
1.44583e-11	-0.3143228	0.056	0.11	2.577771e-07	18	HEXB	DZ 2
1.624226e-11	-0.6247404	0.631	0.569	2.895832e-07	18	SNX2	DZ 2
2.786704e-11	-0.3358287	0.087	0.138	4.968414e-07	18	QTRT1	DZ 2
3.603484e-11	-0.6112291	0.342	0.329	6.424651e-07	18	SMC6	DZ 2
3.649213e-11	-0.5261541	0.286	0.285	6.506182e-07	18	CNPY3	DZ 2
4.780449e-11	-0.3565799	0.067	0.118	8.523063e-07	18	SLAMF1	DZ 2
5.743537e-11	-0.6357628	0.903	0.847	1.024015e-06	18	HSP90AB1	DZ 2
7.26758e-11	-0.7079728	0.325	0.327	1.295737e-06	18	SLC3A2	DZ 2
8.05886e-11	-0.5707387	0.367	0.362	1.436814e-06	18	ANXA6	DZ 2
8.348469e-11	-0.439721	0.104	0.153	1.488449e-06	18	CEBPB	DZ 2
9.524606e-11	-0.3961967	0.106	0.149	1.698142e-06	18	SVIP	DZ 2
1.265532e-10	-0.50724	0.083	0.126	2.256317e-06	18	LGALS3	DZ 2
1.501607e-10	-0.6331523	0.532	0.491	2.677216e-06	18	ANKRD12	DZ 2
1.753952e-10	-0.3656772	0.122	0.164	3.12712e-06	18	MRPL24	DZ 2
1.803877e-10	-0.3174983	0.08	0.131	3.216133e-06	18	SRPRB	DZ 2
1.963092e-10	-0.5893881	0.521	0.475	3.499996e-06	18	N4BP2L2	DZ 2
2.123382e-10	-0.6118039	0.078	0.132	3.785778e-06	18	MYC	DZ 2
2.156834e-10	-0.6860391	0.549	0.502	3.84542e-06	18	TSC22D3	DZ 2
2.728787e-10	-0.4975309	0.159	0.197	4.865154e-06	18	TYMP	DZ 2
3.437212e-10	-0.6494673	0.355	0.337	6.128206e-06	18	HVCN1	DZ 2
3.52097e-10	-0.5024349	0.202	0.229	6.277538e-06	18	NT5C3A	DZ 2
1.001231e-09	-0.3378816	0.115	0.156	1.785094e-05	18	FAM162A	DZ 2
1.245802e-09	-0.4301978	0.188	0.217	2.221141e-05	18	C4orf48	DZ 2
1.488387e-09	-0.3084284	0.078	0.115	2.653645e-05	18	U2AF1L4	DZ 2
2.487858e-09	-0.4797098	0.231	0.242	4.435603e-05	18	HLA-F	DZ 2
2.615925e-09	-0.5966482	0.338	0.302	4.663933e-05	18	ZFP36L2	DZ 2
3.223698e-09	-0.4071224	0.146	0.163	5.747531e-05	18	TNFRSF14	DZ 2
4.00593e-09	-0.462556	0.176	0.189	7.142173e-05	18	IFNGR1	DZ 2
4.41907e-09	-0.4094808	0.218	0.23	7.878759e-05	18	CCDC85B	DZ 2
5.347834e-09	-0.5533882	0.272	0.268	9.534653e-05	18	JUN	DZ 2
6.00172e-09	-0.3310566	0.089	0.114	0.0001070047	18	LGALS9	DZ 2
7.181009e-09	-0.5007448	0.374	0.361	0.0001280302	18	TAPBP	DZ 2
7.586232e-09	-0.5368416	0.415	0.383	0.0001352549	18	LAPTM4A	DZ 2
1.122802e-08	-0.4846267	0.268	0.263	0.0002001844	18	TTC3	DZ 2
1.299107e-08	-0.5172285	0.273	0.282	0.0002316179	18	MT-ND4L	DZ 2
1.304354e-08	-0.3486998	0.1	0.129	0.0002325532	18	ICAM2	DZ 2
1.819621e-08	-0.6484817	0.378	0.359	0.0003244202	18	ARID5B	DZ 2
2.065176e-08	-0.3933634	0.973	0.944	0.0003682002	18	NACA	DZ 2
2.372337e-08	-0.3391015	0.109	0.13	0.000422964	18	MUM1	DZ 2
2.780205e-08	-0.4368251	0.135	0.148	0.0004956827	18	ARRDC2	DZ 2
2.993616e-08	-0.5316198	0.36	0.341	0.0005337318	18	PKIG	DZ 2
3.682471e-08	-0.3481874	0.093	0.123	0.0006565478	18	RAB13	DZ 2
5.755067e-08	-0.5710994	0.563	0.49	0.001026071	18	CYTIP	DZ 2
5.885457e-08	-0.4077567	0.176	0.202	0.001049318	18	NPM3	DZ 2
7.532526e-08	-0.45883	0.288	0.286	0.001342974	18	ERG28	DZ 2
1.06975e-07	-0.3784235	0.093	0.134	0.001907258	18	AC016831.5	DZ 2
1.311807e-07	-0.3133442	0.113	0.117	0.00233882	18	CARD16	DZ 2
2.008295e-07	-0.3327705	0.109	0.137	0.003580589	18	IFRD2	DZ 2
2.284216e-07	-0.3330895	0.152	0.163	0.004072528	18	HM13	DZ 2
2.414571e-07	-0.3281736	0.109	0.127	0.004304939	18	ZEB2	DZ 2
2.650332e-07	-0.3890248	0.148	0.158	0.004725277	18	TGIF1	DZ 2
3.221119e-07	-0.4139925	0.179	0.183	0.005742933	18	MBP	DZ 2
3.283361e-07	-0.3745745	0.157	0.158	0.005853904	18	GLIPR1	DZ 2
3.504032e-07	-0.4245414	0.215	0.217	0.006247338	18	NFKBIE	DZ 2
3.522651e-07	-0.4667468	0.242	0.242	0.006280535	18	PHACTR1	DZ 2
3.664226e-07	-0.4227185	0.184	0.174	0.006532949	18	MARCH1	DZ 2
5.349119e-07	-0.3241419	0.15	0.16	0.009536944	18	VKORC1	DZ 2
5.688356e-07	-0.3276464	0.931	0.711	0.01014177	18	ENO1	DZ 2
6.36932e-07	-0.4185358	0.321	0.298	0.01135586	18	MPHOSPH8	DZ 2
6.421236e-07	-0.5174765	0.808	0.715	0.01144842	18	EIF4A2	DZ 2
6.895158e-07	-0.4890836	0.497	0.443	0.01229338	18	ATP5MC1	DZ 2
7.190724e-07	-0.3028995	0.988	0.976	0.01282034	18	UBA52	DZ 2
8.209814e-07	-0.3369677	0.135	0.147	0.01463728	18	TSPAN3	DZ 2
9.654156e-07	-0.3544653	0.202	0.208	0.01721239	18	GNL3	DZ 2
9.859403e-07	-0.3132955	0.113	0.123	0.01757833	18	RNF213	DZ 2
9.871415e-07	-0.463059	0.229	0.232	0.01759975	18	TARS	DZ 2
1.147804e-06	-0.5608574	0.37	0.345	0.0204642	18	CAST	DZ 2
1.343387e-06	-0.4632993	0.92	0.846	0.02395125	18	CD37	DZ 2
1.458459e-06	-0.3183348	0.119	0.138	0.02600287	18	SMIM29	DZ 2
1.473248e-06	-0.3447266	0.097	0.131	0.02626653	18	RP9	DZ 2
1.565419e-06	-0.3356967	0.911	0.881	0.02790986	18	MT-ND1	DZ 2
2.534743e-06	-0.4773749	0.351	0.322	0.04519194	18	NOP56	DZ 2
2.625796e-06	-0.5353348	0.747	0.651	0.04681531	18	HLA-DQA1	DZ 2
2.745824e-06	-0.3219679	0.167	0.185	0.0489553	18	YIF1A	DZ 2
3.970314e-06	-0.9933814	0.966	0.926	0.07078672	18	IGKC	DZ 2
5.630232e-06	-0.3162088	0.111	0.12	0.1003814	18	LACTB	DZ 2
6.478444e-06	-0.8264108	0.881	0.641	0.1155042	18	IGLC2	DZ 2
7.140185e-06	-0.4529789	0.528	0.459	0.1273024	18	GADD45GIP1	DZ 2
1.198885e-05	-0.5116026	0.895	0.814	0.2137492	18	NOP53	DZ 2
1.478211e-05	-0.4015351	0.367	0.324	0.2635502	18	P4HB	DZ 2
1.607619e-05	-0.4681821	0.394	0.337	0.2866224	18	IER2	DZ 2
2.150697e-05	-0.3034783	0.981	0.957	0.3834478	18	RPL24	DZ 2
3.118695e-05	-0.3136269	0.228	0.225	0.5560321	18	C19orf24	DZ 2
4.200527e-05	-0.3603378	0.201	0.196	0.748912	18	AARS	DZ 2
4.457062e-05	-0.3715984	0.225	0.204	0.7946495	18	AP1S2	DZ 2
5.220529e-05	-0.4138938	0.312	0.243	0.930768	18	RASGRP2	DZ 2
5.496677e-05	-0.3401444	0.237	0.233	0.9800025	18	CDK4	DZ 2
6.568704e-05	-0.4018904	0.212	0.199	1	18	PPP3CA	DZ 2
6.670439e-05	-0.4405212	0.391	0.318	1	18	LTA4H	DZ 2
9.296005e-05	-0.320993	0.175	0.171	1	18	TRIM44	DZ 2
0.0001642129	-0.3088494	0.168	0.155	1	18	LMBRD1	DZ 2
0.00018608	-0.510663	0.626	0.531	1	18	IMPDH2	DZ 2
0.0002035011	-0.3882147	0.334	0.29	1	18	PYURF	DZ 2
0.0002984736	-0.3990355	0.361	0.296	1	18	PDLIM1	DZ 2
0.0003733282	-0.3508098	0.264	0.229	1	18	TTC19	DZ 2
0.0004662365	-0.3065049	0.212	0.189	1	18	SYTL1	DZ 2
0.0007048264	-0.3281651	0.123	0.136	1	18	PSAT1	DZ 2
0.000783987	-0.4839485	0.652	0.651	1	18	RPS4Y1	DZ 2
0.0007983759	-0.4839601	0.584	0.478	1	18	ISCU	DZ 2
0.0008058492	-0.418297	0.554	0.478	1	18	RSL1D1	DZ 2
0.0008099755	-0.4248046	0.29	0.279	1	18	WARS	DZ 2
0.0008115495	-0.4190514	0.499	0.406	1	18	PPIB	DZ 2
0.0009705813	-0.3258652	0.218	0.203	1	18	NDFIP1	DZ 2
0.000992151	-0.8807615	0.544	0.427	1	18	IGLC3	DZ 2
0.00110159	-0.329708	0.308	0.256	1	18	MRPS26	DZ 2
0.001102575	-0.4046647	0.409	0.335	1	18	S100A11	DZ 2
0.00129289	-0.453957	0.291	0.255	1	18	SRGN	DZ 2
0.001666568	-0.3315932	0.306	0.252	1	18	SLC50A1	DZ 2
0.001916348	-0.3627723	0.933	0.747	1	18	CXCR4	DZ 2
0.003322671	-0.4758004	0.626	0.492	1	18	SP100	DZ 2
0.004173038	-0.378714	0.652	0.4	1	18	FABP5	DZ 2
0.004310741	-0.3863923	0.373	0.318	1	18	SNHG7	DZ 2
0.004441736	-0.4522409	0.797	0.695	1	18	HLA-DQB1	DZ 2
0.005032343	-0.4354322	0.361	0.295	1	18	NFKBIA	DZ 2
0.005830825	-0.4177609	0.499	0.397	1	18	BLOC1S2	DZ 2
0.007535123	-0.3322744	0.266	0.202	1	18	IRF1	DZ 2
0.007718462	-0.3053134	0.218	0.187	1	18	GPATCH4	DZ 2
0.007724927	-0.3009747	0.237	0.184	1	18	ANKRD44	DZ 2
0.008452393	-0.3993049	0.576	0.431	1	18	CYB561A3	DZ 2
0.009602653	-0.3076045	0.345	0.289	1	18	DCTPP1	DZ 2
1.31751e-298	2.102598	0.789	0.138	2.348988e-294	19	BIK	LZ
3.00384e-226	1.922664	0.698	0.143	5.355546e-222	19	DUSP2	LZ
2.546294e-212	1.532765	0.639	0.084	4.539788e-208	19	FCRL2	LZ
2.374113e-211	1.506478	0.723	0.168	4.232807e-207	19	BCL2A1	LZ
4.289765e-200	1.326358	0.948	0.593	7.648222e-196	19	PRDX1	LZ
6.400608e-200	1.347489	0.772	0.211	1.141164e-195	19	TRAF4	LZ
6.111142e-187	1.464274	0.748	0.159	1.089555e-182	19	CCDC88A	LZ
4.652112e-186	1.418215	0.933	0.583	8.29425e-182	19	MARCKSL1	LZ
8.586839e-176	1.298456	0.597	0.121	1.530948e-171	19	NFATC1	LZ
1.629386e-175	1.603894	0.85	0.196	2.905032e-171	19	RGS13	LZ
3.20242e-175	1.300992	0.887	0.367	5.709594e-171	19	ACADM	LZ
7.150632e-175	0.7982722	0.994	0.846	1.274886e-170	19	HSP90AB1	LZ
1.034273e-151	1.272075	0.822	0.33	1.844006e-147	19	SPIB	LZ
3.075554e-150	1.145712	0.943	0.63	5.483405e-146	19	HERPUD1	LZ
2.756297e-144	1.112672	0.744	0.263	4.914203e-140	19	SMS	LZ
6.788654e-143	1.328446	0.796	0.26	1.210349e-138	19	PIM1	LZ
3.121506e-135	1.11375	0.527	0.088	5.565334e-131	19	FCRL5	LZ
4.08593e-130	1.175438	0.552	0.109	7.284805e-126	19	GMDS	LZ
1.386246e-129	1.0646	0.884	0.39	2.471538e-125	19	BASP1	LZ
1.536807e-125	1.026023	0.506	0.096	2.739974e-121	19	SEMA4A	LZ
1.977744e-125	0.7498874	0.994	0.868	3.526119e-121	19	ARPC2	LZ
7.993238e-125	0.9189109	0.717	0.292	1.425114e-120	19	NME1	LZ
3.31235e-123	0.7780513	0.999	0.886	5.905588e-119	19	GAPDH	LZ
1.045162e-120	1.001411	0.677	0.196	1.86342e-116	19	UBALD2	LZ
3.521849e-119	0.8068958	0.916	0.605	6.279105e-115	19	SYNGR2	LZ
3.57773e-117	0.945239	0.834	0.397	6.378735e-113	19	FABP5	LZ
3.024126e-116	1.144612	0.759	0.34	5.391714e-112	19	ABRACL	LZ
9.829557e-115	0.7879464	0.999	0.932	1.752512e-110	19	SERF2	LZ
1.556925e-113	0.9473275	0.698	0.245	2.775841e-109	19	RGS10	LZ
4.853268e-112	0.8224153	0.947	0.592	8.652892e-108	19	SEC61B	LZ
4.298842e-109	-1.782388	0.309	0.704	7.664405e-105	19	EMP3	LZ
2.087885e-108	0.7328602	0.972	0.758	3.722491e-104	19	PKM	LZ
9.442997e-107	0.9848055	0.829	0.466	1.683592e-102	19	CD83	LZ
8.437765e-105	0.9699239	0.478	0.098	1.504369e-100	19	SORL1	LZ
3.414024e-103	1.032113	0.642	0.203	6.086864e-99	19	SYAP1	LZ
5.482312e-103	0.9717736	0.613	0.173	9.774414e-99	19	LCK	LZ
8.705462e-103	0.7708205	0.936	0.602	1.552097e-98	19	POMP	LZ
4.543463e-102	0.7913534	0.943	0.617	8.100541e-98	19	ARPC1B	LZ
2.736651e-97	0.8214255	0.608	0.21	4.879175e-93	19	NFKBIE	LZ
1.281207e-95	0.4677641	0.996	0.941	2.284264e-91	19	YBX1	LZ
6.443339e-95	1.128431	0.503	0.146	1.148783e-90	19	NFKBID	LZ
5.978657e-94	0.7751673	0.396	0.058	1.065935e-89	19	PITPNC1	LZ
1.771314e-93	-1.665512	0.547	0.754	3.158075e-89	19	CXCR4	LZ
2.976023e-93	0.6838619	0.818	0.439	5.305951e-89	19	C1QBP	LZ
2.730987e-92	0.7343139	0.827	0.458	4.869077e-88	19	PRMT1	LZ
1.436247e-91	0.9273354	0.442	0.092	2.560684e-87	19	CCDC28B	LZ
4.822217e-91	0.7751431	0.815	0.387	8.597531e-87	19	YWHAE	LZ
1.902026e-90	0.8149838	0.488	0.146	3.391122e-86	19	PPAN	LZ
8.050903e-90	0.7339328	0.259	0.021	1.435395e-85	19	ID2	LZ
1.907002e-89	0.5868644	0.965	0.745	3.399993e-85	19	RAN	LZ
3.661529e-89	0.7602542	0.92	0.632	6.52814e-85	19	SET	LZ
1.359558e-88	0.702533	0.982	0.783	2.423956e-84	19	ACTG1	LZ
5.053495e-87	0.9303465	0.799	0.324	9.009876e-83	19	GRHPR	LZ
1.687586e-86	0.7275095	0.924	0.636	3.008797e-82	19	ERH	LZ
1.017722e-85	0.7965989	0.537	0.162	1.814496e-81	19	SAMSN1	LZ
4.484471e-85	0.7591878	0.912	0.579	7.995363e-81	19	ATP5MC3	LZ
2.833818e-84	0.7544253	0.738	0.343	5.052415e-80	19	TIMM13	LZ
6.568327e-84	0.8128504	0.773	0.322	1.171067e-79	19	RFTN1	LZ
9.207755e-84	0.7712329	0.783	0.386	1.641651e-79	19	FNBP1	LZ
1.313894e-82	0.3652362	0.999	0.928	2.342542e-78	19	NPM1	LZ
5.324702e-81	0.6223546	0.243	0.024	9.493411e-77	19	FEZ1	LZ
2.023554e-79	0.9060633	0.523	0.132	3.607795e-75	19	SIT1	LZ
2.03466e-79	0.8346375	0.782	0.359	3.627596e-75	19	SNAP23	LZ
2.22947e-79	0.6316505	0.86	0.498	3.974922e-75	19	EIF3I	LZ
5.21251e-79	0.6224116	0.958	0.732	9.293384e-75	19	HSPA8	LZ
6.94483e-79	0.4364232	0.957	0.711	1.238194e-74	19	ENO1	LZ
4.302203e-78	0.6933673	0.761	0.368	7.670398e-74	19	LCP1	LZ
5.511791e-78	0.6284102	0.31	0.038	9.826972e-74	19	MCOLN2	LZ
1.151603e-77	0.514048	0.997	0.902	2.053193e-73	19	SRP14	LZ
1.111716e-76	0.6112107	0.255	0.034	1.982079e-72	19	CD70	LZ
2.602692e-76	0.8736467	0.589	0.218	4.640339e-72	19	SIAH2	LZ
2.667592e-76	0.7194177	0.901	0.535	4.756049e-72	19	PARP1	LZ
1.377267e-75	0.5716339	0.892	0.566	2.455529e-71	19	SNRPE	LZ
2.528188e-75	0.7087606	0.524	0.167	4.507506e-71	19	SNX8	LZ
7.207735e-75	0.7007435	0.481	0.139	1.285067e-70	19	MDFIC	LZ
7.635703e-75	0.5794958	0.881	0.554	1.36137e-70	19	NCL	LZ
1.286233e-74	0.7730375	0.462	0.149	2.293225e-70	19	RILPL2	LZ
2.224558e-74	0.7554117	0.71	0.299	3.966165e-70	19	TIMM8B	LZ
1.377744e-72	0.6418283	0.906	0.574	2.45638e-68	19	LDHB	LZ
1.897327e-72	0.9156384	0.719	0.334	3.382744e-68	19	LRMP	LZ
7.049107e-72	0.6109745	0.79	0.456	1.256785e-67	19	HSPD1	LZ
1.445604e-71	0.7349484	0.808	0.412	2.577367e-67	19	CTSH	LZ
1.652758e-71	0.5444642	0.943	0.679	2.946701e-67	19	SLC25A3	LZ
1.669477e-71	0.6038581	0.94	0.629	2.97651e-67	19	PSMA4	LZ
3.511989e-70	0.5820592	0.836	0.484	6.261525e-66	19	CCT3	LZ
7.408038e-70	0.7614169	0.554	0.204	1.320779e-65	19	CFLAR	LZ
2.297271e-69	0.7378475	0.359	0.073	4.095804e-65	19	LMO2	LZ
6.278153e-69	0.691629	0.415	0.117	1.119332e-64	19	MAP3K8	LZ
1.812372e-68	0.6417805	0.62	0.274	3.231278e-64	19	SRM	LZ
3.272193e-68	0.5129621	0.892	0.601	5.833994e-64	19	RBM3	LZ
4.291054e-68	0.6601797	0.336	0.073	7.650519e-64	19	HCST	LZ
5.069907e-68	0.8024578	0.745	0.322	9.039137e-64	19	GYPC	LZ
1.543707e-66	0.69857	0.309	0.057	2.752275e-62	19	TESC	LZ
2.644445e-66	0.7210286	0.713	0.318	4.714782e-62	19	BLNK	LZ
3.371731e-66	0.6418045	0.337	0.07	6.01146e-62	19	DOK3	LZ
3.517485e-66	0.6236833	0.666	0.307	6.271324e-62	19	AKR1A1	LZ
6.217212e-66	0.5890447	0.905	0.554	1.108467e-61	19	ATP5PF	LZ
6.42361e-66	0.5877937	0.754	0.383	1.145265e-61	19	CCT5	LZ
3.320778e-65	-0.8953836	0.997	0.985	5.920616e-61	19	TMSB10	LZ
9.078562e-65	0.6789143	0.722	0.341	1.618617e-60	19	RBM17	LZ
3.088574e-64	0.7192919	0.396	0.099	5.506618e-60	19	OTULIN	LZ
5.721088e-64	-1.280097	0.203	0.374	1.020013e-59	19	SELL	LZ
1.659803e-63	0.4092767	0.999	0.898	2.959263e-59	19	PFN1	LZ
6.64823e-63	0.5590161	0.848	0.468	1.185313e-58	19	SNRPD1	LZ
5.57978e-62	0.5731682	0.933	0.653	9.94819e-58	19	SLC25A5	LZ
5.763191e-62	0.4568669	0.945	0.676	1.027519e-57	19	SRSF3	LZ
1.129634e-61	0.5551491	0.887	0.568	2.014025e-57	19	PARK7	LZ
2.284009e-61	0.5035737	0.917	0.6	4.07216e-57	19	PSMB3	LZ
3.124732e-61	0.5551924	0.508	0.192	5.571084e-57	19	ATIC	LZ
3.419856e-61	0.3608984	0.992	0.922	6.097261e-57	19	BTF3	LZ
1.044437e-60	0.583419	0.27	0.039	1.862127e-56	19	IGF2BP3	LZ
1.293378e-60	0.6172764	0.4	0.11	2.305964e-56	19	NIN	LZ
1.830459e-60	0.5091027	0.794	0.436	3.263525e-56	19	PPA1	LZ
2.071009e-60	0.4833996	0.716	0.38	3.692402e-56	19	NHP2	LZ
9.559706e-60	0.4998724	0.947	0.696	1.7044e-55	19	ELOB	LZ
2.067088e-59	0.6241964	0.778	0.41	3.68541e-55	19	PPP1CC	LZ
4.350552e-59	0.7211272	0.59	0.231	7.756599e-55	19	DSTN	LZ
1.902793e-58	-0.6663338	0.997	0.998	3.392491e-54	19	B2M	LZ
2.140016e-58	0.5176427	0.371	0.109	3.815435e-54	19	MCRIP2	LZ
3.268262e-58	0.4532224	0.899	0.616	5.826985e-54	19	ACTR3	LZ
3.688497e-58	0.4961481	0.908	0.603	6.57622e-54	19	POLR2L	LZ
4.941028e-58	0.5860771	0.786	0.425	8.809359e-54	19	CLTA	LZ
6.154031e-58	0.6571041	0.483	0.147	1.097202e-53	19	CD72	LZ
9.256503e-58	0.564559	0.787	0.432	1.650342e-53	19	COTL1	LZ
2.264518e-57	0.498919	0.117	0.004	4.03741e-53	19	RSPH1	LZ
4.392761e-57	0.5508994	0.873	0.518	7.831854e-53	19	FKBP1A	LZ
6.670266e-57	0.7393701	0.287	0.049	1.189242e-52	19	SERPINA9	LZ
8.808132e-57	0.5823512	0.31	0.063	1.570402e-52	19	MYO1C	LZ
1.428246e-56	0.4442311	0.864	0.592	2.546419e-52	19	LDHA	LZ
2.65327e-56	0.4859254	0.773	0.423	4.730515e-52	19	CCT2	LZ
