feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
E2F4-regulon	Naive 1	0.353657985015137	-0.0512550574318989	30952360.5	0.140295356268728	0	0	100	100
E2F6-regulon	Naive 1	0.0536957696693749	-0.0213057504177513	52954546	0.24002295066054	0	0	100	100
E2F7-regulon	Naive 1	0.0354598892540277	0.00556506035835446	150103984.5	0.680364652084713	0	0	100	100
E2F8-regulon	Naive 1	0.0654653223913124	-0.0106284588377597	66721051.5	0.302421319072471	0	0	100	100
EGR1-regulon	Naive 1	0.0500650007017968	0.00296370336024933	131650042	0.596719902676987	1.03580837460171e-120	1.88570242555695e-120	100	100
EGR2-regulon	Naive 1	0.0447484746515752	-0.00148007230321334	108906103.5	0.493630222172279	0.123905107212704	0.127496559595681	100	99.994979667654
EGR3-regulon	Naive 1	0.0418686382301406	0.000452752373182229	116594639	0.528479448846195	6.0245906198417e-12	6.68353021888689e-12	100	99.994979667654
ELF1-regulon	Naive 1	0.687322608464808	-0.0224636504756074	69210981.5	0.313707231060805	0	0	100	100
ELF2-regulon	Naive 1	0.0442620588940406	0.0132193813439121	158037844	0.71632583976662	0	0	100	99.4703549374969
ELF4-regulon	Naive 1	0.0225365206809891	0.00465790117239422	137129262	0.621555136874221	1.72441414729292e-189	3.76718167562453e-189	99.3318887685085	98.1977006877855
ELK1-regulon	Naive 1	0.0614904884425879	-0.00519900535624154	86118789.5	0.390343936913441	1.37313760747579e-154	2.8674344156112e-154	100	100
ELK3-regulon	Naive 1	0.0720072214241673	0.00808900305163454	140401932	0.636388913561462	5.14683585070378e-238	1.19811588655727e-237	100	100
ELK4-regulon	Naive 1	0.0473067964898951	0.00263085024961334	117235869.5	0.531385904444238	3.42268784155488e-14	3.88817338800635e-14	96.7858432647165	96.7217229780612
ESRRA-regulon	Naive 1	0.0720043505784193	-0.0224742925721011	43291899	0.196225822381294	0	0	100	100
ETS1-regulon	Naive 1	0.238948848802039	-0.00454484072752417	106279732	0.481725872412378	1.01467267567113e-05	1.09154181776742e-05	100	100
ETV2-regulon	Naive 1	0.0338065500335476	0.00592802081289096	145972188.5	0.661636781819384	0	0	100	100
ETV3-regulon	Naive 1	0.0139037129649336	0.00281866697023079	127592860.5	0.578330231750616	3.8915024259872e-80	6.20891398303575e-80	88.5698808234019	83.7617350268588
ETV5-regulon	Naive 1	0.0343605232181816	0.00102155916163972	118707690	0.53805711071334	3.83805670849403e-20	4.5417004383846e-20	100	100
ETV6-regulon	Naive 1	0.457139641586075	-0.00277378540413681	97438973.5	0.44165405419214	4.18361788389123e-45	5.76770620885976e-45	100	100
ETV7-regulon	Naive 1	0.0667795491446797	0.00307928709612	132125174.5	0.598873498793262	4.66766911664367e-126	8.72117124425529e-126	100	100
FLI1-regulon	Naive 1	0.158577439885158	0.0166818982173994	150938382	0.68414666071479	0	0	100	100
FOS-regulon	Naive 1	0.0978402481285551	0.013170092413082	171823050	0.778808970479956	0	0	100	100
FOSB-regulon	Naive 1	0.0510859895881914	0.0109487712289061	144004631.5	0.652718589286248	7.08863431476598e-298	1.93574244749379e-297	99.9638858793788	99.2343993172348
FOSL1-regulon	Naive 1	0.0493429568356075	-0.0130425529122035	78568941	0.356123326014236	1.26244018336379e-264	3.09080182823549e-264	100	100
FOXO1-regulon	Naive 1	0.0242738808682469	0.00863018280789686	131614353	0.596558137923378	1.12179806554858e-134	2.15263953118782e-134	64.192849404117	50.6953160299212
FOXO3-regulon	Naive 1	0.0285933396905618	0.0100796124263215	132265350.5	0.599508863642425	5.47349415445458e-150	1.11033738561793e-149	61.2314915131817	44.7487323660826
GABPA-regulon	Naive 1	0.0296483891654215	0.00473882049617964	143443792	0.650176515719288	4.10214908163135e-288	1.05910030834846e-287	100	100
GTF2B-regulon	Naive 1	0.0696707457804081	-0.0106910434832852	76985897	0.348947985640145	1.85908126517254e-291	4.88869517878705e-291	100	100
HINFP-regulon	Naive 1	0.0194669297771729	0.00368628309020568	120209399	0.544863790260994	1.04426524086844e-28	1.33590688471457e-28	66.5583243048032	62.7717254882273
HIVEP3-regulon	Naive 1	0.0766273283909141	-0.00120808167187847	108962178	0.493884386695695	0.139623347227344	0.142636800764624	99.8916576381365	99.6661478989909
HOXB2-regulon	Naive 1	0.0424942912525993	0.00614106460807957	124705682	0.56524374239324	3.45724424506867e-56	5.11384044583073e-56	88.1545684362586	83.1141121542246
IKZF1-regulon	Naive 1	0.138099911529778	-0.00656552327712498	73825918.5	0.334624996947279	0	0	100	100
IRF1-regulon	Naive 1	0.149349487525028	0.0158403036175607	172170828	0.780385316762574	0	0	100	100
IRF2-regulon	Naive 1	0.0900292861270492	0.00570516201620068	130488696.5	0.591455962284667	3.88105659680692e-108	6.80382761415534e-108	100	100
IRF3-regulon	Naive 1	0.146481022987133	0.00117830231278998	116949100.5	0.53008608890927	3.67171457483785e-13	4.1053816506061e-13	100	100
IRF4-regulon	Naive 1	0.0552074463067239	-0.0036504270505531	102303098.5	0.463701295138775	1.82241117705306e-18	2.1211671077175e-18	100	99.994979667654
IRF5-regulon	Naive 1	0.0515533448302869	0.00513534089767739	120611296.5	0.546685439790632	1.0589565709822e-29	1.39233178777289e-29	87.5406283856988	79.4969626989307
IRF7-regulon	Naive 1	0.118415842049717	0.0120520638265773	161846513	0.733589097419123	0	0	100	100
IRF8-regulon	Naive 1	0.0841484707000638	0.00270577787023209	126938504	0.575364280953608	4.80948972213702e-74	7.42334283199409e-74	100	100
IRF9-regulon	Naive 1	0.043424841370145	0.0108304420879404	164488023	0.745562064280161	0	0	100	100
JUN-regulon	Naive 1	0.103617744186319	0.0173328857747727	177013491	0.802335278571606	0	0	100	100
JUNB-regulon	Naive 1	0.172318224164827	0.0142783633437699	151605668.5	0.687171218316812	0	0	100	100
JUND-regulon	Naive 1	0.0476704440389509	0.0104934492046354	165661359.5	0.750880355345252	0	0	100	100
KLF11-regulon	Naive 1	0.0271044928369587	0.00588642486188523	120149517.5	0.544592370044872	1.13102073391237e-33	1.51514098316563e-33	47.7609245214879	39.8990913198454
KLF12-regulon	Naive 1	0.0497890609114082	0.00312025329907564	119047274.5	0.539596318955983	1.12958580697511e-21	1.37095029564501e-21	99.4221740700614	98.4888799638536
KLF13-regulon	Naive 1	0.0708781995398091	0.00522362842574867	151096918	0.6848652445075	0	0	100	100
KLF2-regulon	Naive 1	0.131527237544162	0.0258315283415644	178960003	0.811158082070595	0	0	100	100
KLF3-regulon	Naive 1	0.112243181356895	0.0458042279981848	186938844.5	0.847323156164191	0	0	100	99.844369697274
KLF4-regulon	Naive 1	0.0214004139328155	0.00626528033728269	123637415.5	0.560401693942446	6.25732321329554e-55	9.1602051163708e-55	56.0671722643554	48.9432200411667
KLF6-regulon	Naive 1	0.0807844361043295	0.0129899411290758	144275732.5	0.653947387696625	1.18315202897658e-302	3.29426643362106e-302	100	100
KLF7-regulon	Naive 1	0.0613758611132589	0.017514743232997	152004298.5	0.68897805750342	0	0	99.783315276273	97.2463477082183
KLF8-regulon	Naive 1	0.0415582765348026	0.0187385325995408	157057988	0.711884522710622	0	0	93.1022029613579	75.4857171544756
MAFB-regulon	Naive 1	0.0602032133855988	0.0050347882963361	130632100	0.592105956171973	1.18633197159836e-109	2.10573924958709e-109	100	99.997489833827
MAFF-regulon	Naive 1	0.0204373536110149	0.0091695248832348	126205845	0.572043414506976	1.08977685881451e-105	1.8871745603861e-105	39.4185626579993	27.034489683217
MAFG-regulon	Naive 1	0.0265017800268877	0.00124656699474225	111967991.5	0.507508603687477	0.0598842675395348	0.0620698247490069	58.974358974359	58.5496259852402
MAX-regulon	Naive 1	0.201556532689019	0.00442657210956376	128429075.5	0.582120478421536	1.46210659635637e-87	2.41417600793726e-87	100	100
MAZ-regulon	Naive 1	0.125682996290055	-0.0120972484637506	58728904	0.266195933907914	0	0	100	100
MEF2A-regulon	Naive 1	0.0487408300644686	0.00909674420606227	148739420	0.674179596742031	0	0	100	99.997489833827
MLX-regulon	Naive 1	0.0551449199680047	0.00252799629049878	120181148.5	0.544735741417602	3.23505521427361e-27	4.10158786095404e-27	100	99.987449169135
MXD4-regulon	Naive 1	0.0628867628255257	-0.0333529964358842	92839121	0.420804660645205	1.09845476034119e-81	1.77250654509601e-81	82.6110509209101	89.4372207440133
MXI1-regulon	Naive 1	0.0857964788295568	0.0234259975689206	173219782	0.785139828947178	0	0	100	100
MYBL1-regulon	Naive 1	0.0247812843291018	-0.00581914293277874	110162675	0.499325786045982	0.870123290546145	0.876294377713139	82.3040808956302	79.7479793162307
MYC-regulon	Naive 1	0.270596930300293	-0.0504409958171291	41856068.5	0.189717745185082	0	0	100	100
NFATC1-regulon	Naive 1	0.0373883528332971	-0.0149546590518981	85994381.5	0.389780042451089	3.49413372250688e-156	7.40547744173099e-156	90.9895269050199	95.3612129122948
NFE2L1-regulon	Naive 1	0.129935794782367	-0.0600616907434827	60841546	0.275771741932581	0	0	99.9819429396894	99.929715347156
NFE2L2-regulon	Naive 1	0.0990156112873432	-0.013514295087461	74474447	0.33756453162212	0	0	100	100
NFKB1-regulon	Naive 1	0.0464194858588007	-0.0116740982596429	88900754.5	0.402953533225236	1.62984304848687e-121	3.00568458292385e-121	99.9819429396894	99.92469501481
NFKB2-regulon	Naive 1	0.0709733435073124	-0.00273733235298666	104921509	0.475569560693361	3.61197890635603e-09	3.91527484505768e-09	100	100
NFYA-regulon	Naive 1	0.0243868905394688	0.00391647849848029	132590534	0.6009827975928	2.08463559929945e-131	3.94691006800696e-131	99.7472011556519	98.9156082132637
NFYB-regulon	Naive 1	0.0937450417396988	-0.0169483482920082	54131097.5	0.245355814105995	0	0	100	100
NFYC-regulon	Naive 1	0.0755887230109528	-0.00905061525087129	67674957.5	0.306745014582443	0	0	100	100
NR1H3-regulon	Naive 1	0.0107835990155287	0.00256188029894533	115469525.5	0.523379734421337	7.45058991103023e-15	8.53212715617978e-15	25.8757674250632	21.5798985892866
NR2C2-regulon	Naive 1	0.0254960649075528	0.00422562027328195	123626067	0.560350255479437	8.73687229205504e-49	1.25316754088062e-48	81.1303719754424	75.2623123650786
NR3C1-regulon	Naive 1	0.229405266704297	0.00447368013098776	123278708.5	0.558775810631831	9.56189080659947e-46	1.33116519072267e-45	100	100
NRF1-regulon	Naive 1	0.0260322675912731	-0.000793776303412937	108197722	0.490419396461048	0.0206597133629479	0.0215711713054309	99.9277717587577	99.972388172097
PAX5-regulon	Naive 1	0.105642143422252	0.00612158480326205	130115970	0.589766533877154	2.99130070930986e-104	5.1176469966506e-104	100	100
POU2F1-regulon	Naive 1	0.00673911006745123	0.00211757232678099	121218610.5	0.549438164707912	4.85625135897421e-70	7.41492142983159e-70	26.9772481040087	17.1469451277675
POU6F1-regulon	Naive 1	0.0383048533989226	0.00831789705995796	125078562	0.566933866558261	2.88134883630719e-61	4.30685826058548e-61	71.9212712170459	64.4409859932728
REL-regulon	Naive 1	0.251352511014118	-0.014077598181879	68234594.5	0.309281637671211	0	0	100	100
RELA-regulon	Naive 1	0.0971152311856447	0.0057528921576134	140839487.5	0.63837218733342	6.33112951509298e-245	1.49836731857201e-244	100	100
RELB-regulon	Naive 1	0.0949756123100796	-0.0116271204795729	60798545	0.275576834645464	0	0	100	100
REST-regulon	Naive 1	0.220612927761584	0.00227171095253151	118617884.5	0.537650056310579	9.53023020231813e-20	1.11842370969353e-19	100	100
RFX5-regulon	Naive 1	0.0638986312395765	-0.00165139031171137	113865539	0.516109469606874	9.97658653552381e-05	0.000106516938950705	100	100
RXRA-regulon	Naive 1	0.0153582536933928	0.000943233668151345	115906090	0.525358516364697	3.61103679953095e-10	3.94436327333381e-10	67.8945467677862	63.7582207942166
SETDB1-regulon	Naive 1	0.0572728029401434	-0.00278457239828518	103582709.5	0.469501288361599	1.74163031980833e-13	1.96278972549828e-13	91.6215240158902	95.5293940458858
SOX5-regulon	Naive 1	0.00994298148782617	0.00243712102506362	115760459.5	0.524698428327757	3.33005786249604e-16	3.84445704450763e-16	26.489707475623	21.9388523520257
SP1-regulon	Naive 1	0.0183397988669252	0.00608907824296489	132433277.5	0.600270013290192	1.95385722725924e-138	3.80065378453167e-138	71.0906464427591	58.2559365429991
SP2-regulon	Naive 1	0.0280741182478414	-0.000189120357203816	108976312	0.493948450777835	0.143817764905092	0.145872304403736	100	100
SP3-regulon	Naive 1	0.0348153284503518	0.00745532776108779	164853254	0.747217518417993	0	0	100	100
SP4-regulon	Naive 1	0.0123160437892243	0.00418942590725782	121208224	0.549391086627457	4.07929115925914e-50	5.9108096389265e-50	36.7280606717226	27.9431698378433
SPI1-regulon	Naive 1	0.413173482078442	-0.00611592532095689	93029783	0.421668859458633	7.73302441454239e-80	1.2200994076278e-79	100	100
SPIB-regulon	Naive 1	0.536906751711274	-0.0313735076146372	43532592	0.197316792815888	0	0	100	100
SREBF1-regulon	Naive 1	0.04193858647236	0.0011489296791837	113701616	0.515366468578385	0.000205832138753365	0.000218120624649089	96.677500902853	96.9250464380742
SREBF2-regulon	Naive 1	0.102489438655468	0.00399429609392338	129572876.5	0.587304896223711	1.02381184259678e-98	1.71036801939697e-98	100	100
SRF-regulon	Naive 1	0.0248375341711046	0.00463391267491998	133971131	0.607240522200865	6.07811824104271e-148	1.21562364820854e-147	99.0249187432286	97.7835232692404
STAT1-regulon	Naive 1	0.0869391694988802	0.00816747412620478	153221200	0.694493812254546	0	0	100	100
STAT2-regulon	Naive 1	0.0774921832513154	0.0128228131650225	146000284	0.661764128106335	0	0	100	99.957327175059
STAT5A-regulon	Naive 1	0.0624296851688848	-0.0104540244265462	76730924	0.34779228936057	6.69477745837647e-296	1.79369509262162e-295	100	100
TBP-regulon	Naive 1	0.0204181707776482	-0.000550250885932017	110226943.5	0.499617090875685	0.921198731390781	0.921198731390781	49.6749729144095	49.914654350118
TCF12-regulon	Naive 1	0.0123994716799855	0.00382225241106188	117742883	0.533684005088793	1.46001786750128e-26	1.81861874723844e-26	30.3358613217768	24.5092625131784
TFDP1-regulon	Naive 1	0.489047995734102	-0.044552842774014	34993905.5	0.158614152848107	0	0	100	100
TFDP2-regulon	Naive 1	0.028609361289723	0.00169280974672033	125866229	0.570504063486735	4.92876394458814e-65	7.44557957586719e-65	100	99.994979667654
TFEC-regulon	Naive 1	0.0833258248866372	-0.00935781247894625	87288637.5	0.395646415925995	3.43561012826534e-140	6.77578664185664e-140	100	100
THAP1-regulon	Naive 1	0.0381833850263545	0.00115982503537684	118736387	0.538187183372543	2.86429583771624e-20	3.4178992349219e-20	100	100
THAP11-regulon	Naive 1	0.176174197804569	-0.00262373027570073	93304832	0.422915552661446	2.23876842367627e-77	3.49346281496737e-77	100	100
TP53-regulon	Naive 1	0.0839797873624619	-0.0163754815157924	60445998.5	0.273978874553897	0	0	100	100
USF2-regulon	Naive 1	0.132136105431948	0.00780212553416056	144925527.5	0.656892662937479	0	0	100	100
XBP1-regulon	Naive 1	0.194389562042917	-0.00102545863799194	127981479.5	0.580091694856404	2.21384658536177e-83	3.61340477151001e-83	100	100
YBX1-regulon	Naive 1	0.0908695779973771	-0.00491391166300309	81252018.5	0.368284702648471	3.99402478873459e-222	9.14760516129535e-222	100	100
YY1-regulon	Naive 1	0.59927370717949	-0.045785617586778	35253959	0.159792877114756	0	0	100	100
YY2-regulon	Naive 1	0.0774843771438548	0.0301637070256276	164104112.5	0.743821943025991	0	0	99.1513181654027	89.3317937647472
ZBTB33-regulon	Naive 1	0.363108948570616	-0.00309477257619711	99794221.5	0.452329503557664	1.11415998333977e-30	1.47860483770325e-30	100	100
ZNF143-regulon	Naive 1	0.0279620259769666	0.00527509968887765	149469414	0.677488383750506	0	0	100	99.992469501481
ZNF274-regulon	Naive 1	0.0745978069296128	0.0105430188916002	151866756	0.688354629314814	0	0	100	100
ZNF76-regulon	Naive 1	0.0171588932608143	0.0029634687795554	134150746.5	0.608054651403188	3.64015012827504e-150	7.4913234523921e-150	99.7110870350307	99.4251719463828
ATF1-regulon	Naive 2	0.103720419761196	-0.00301977486447313	134129971.5	0.461349047087692	8.45304579141804e-27	1.25034635664725e-26	100	100
ATF3-regulon	Naive 2	0.0469071697560528	-0.00495829510331563	126897038.5	0.436470888165552	1.87509820215598e-69	4.51294821535846e-69	100	100
ATF4-regulon	Naive 2	0.106893656967002	-0.00223895771692879	145690737.5	0.501113078333339	0.757598802803502	0.762971843958136	100	100
ATF5-regulon	Naive 2	0.114005683445814	-0.00533565134139753	132948950.5	0.4572868460237	2.32359120211151e-32	3.70730281685208e-32	100	99.9973443101846
ATF6-regulon	Naive 2	0.13080361948783	-0.00676069988154043	134287494.5	0.46189085802772	4.24025379611435e-26	6.14404121477794e-26	100	100
ATF6B-regulon	Naive 2	0.058965355797645	0.00201103393187438	167738692.273438	0.576948499836861	5.0417947935419e-101	1.46109155241418e-100	100	99.9043951666445
BACH1-regulon	Naive 2	0.043329962450787	5.67896557510661e-05	146751929.5	0.504763119502379	0.186593287277441	0.196268494765901	99.9740966196089	99.4794847961758
BATF-regulon	Naive 2	0.0122704387114778	-0.00846293380821503	126151954	0.433908119977125	2.71719663413585e-84	7.28003626504323e-84	43.9062297629841	53.3182844243792
BATF3-regulon	Naive 2	0.0718771948485954	-0.013600653243612	119595212.5	0.411355767142059	2.09795119607805e-133	7.26607487422153e-133	100	100
BCL11A-regulon	Naive 2	0.217521276288572	0.0156908347169611	196708398.5	0.676591750428583	0	0	100	100
BHLHE40-regulon	Naive 2	0.0570073552639765	0.00163425770712054	153164027	0.526817959583056	1.03683548428993e-13	1.31455927472474e-13	100	100
BRF2-regulon	Naive 2	0.0408113581965403	-0.000965214115899532	141296216.5	0.485997828154099	0.000103369948261595	0.000122321105442888	99.8445797176532	99.7052184304873
CEBPB-regulon	Naive 2	0.140674244103109	-0.0029135321103049	143887280.5	0.494909966835521	0.158135142139292	0.168836016419394	100	100
CEBPG-regulon	Naive 2	0.0605459218634649	-0.00905569257121433	121798438.5	0.418933910969659	6.79513886493721e-112	2.01022858087726e-111	100	100
CLOCK-regulon	Naive 2	0.0156613984524288	8.03419331804472e-05	146731129	0.504691574785365	0.166243383492385	0.176168361611333	51.9362776842378	50.9201965210463
CREB1-regulon	Naive 2	0.0457501433941445	0.00334875845303644	164073174	0.564340703506025	3.42711990386211e-71	8.39053493704172e-71	100	99.9920329305537
CREB3-regulon	Naive 2	0.233373661506881	-0.00774404857099528	130258523	0.448032939909334	4.50950508364073e-47	8.20961181893568e-47	100	100
CREB3L2-regulon	Naive 2	0.123835908209614	-0.00354439478612216	155399492	0.534506991616794	1.08837077662625e-21	1.48604471423969e-21	100	100
CREB3L4-regulon	Naive 2	0.013612133761585	0.00302561594350836	154658603.5	0.531958655852232	4.5382803507399e-27	6.78353484005333e-27	35.9668436730993	30.3996813172222
CREB5-regulon	Naive 2	0.035344756791143	-0.00461479034470321	136899086	0.470873602424317	6.6810687320533e-16	8.62465236319608e-16	99.8057246470664	99.585712388793
CREM-regulon	Naive 2	0.147441492588279	-0.00308258604844766	127130253	0.437273045104369	9.31896573533807e-68	2.16933300724263e-67	100	100
CTCF-regulon	Naive 2	0.368959164263314	-0.00226679652735329	146178039	0.502789184576823	0.439292374531925	0.458672920467157	100	100
CUX1-regulon	Naive 2	0.0754837631925271	-0.00146328992523855	147364525.5	0.506870184595207	0.0567834039789187	0.0615514760687516	100	100
DDIT3-regulon	Naive 2	0.086994736432066	0.00251445969311143	159923554.5	0.55006780848717	8.04512846829415e-44	1.41038054629354e-43	100	100
E2F1-regulon	Naive 2	0.419827668164519	-0.0215308674009209	116270686	0.399920834921912	1.73780165466659e-169	7.47781318068653e-169	100	100
E2F2-regulon	Naive 2	0.0516545010868104	-0.00273122521472591	141831838.5	0.487840136003238	0.000747045742759246	0.000855487866708169	100	100
E2F3-regulon	Naive 2	0.0224790631393359	0.00164339421968682	163633549.5	0.56282858550672	5.69675793177348e-68	1.34823271051972e-67	100	100
E2F4-regulon	Naive 2	0.382550184012292	-0.0194100798373943	119791827.5	0.412032037642073	2.08529590607442e-131	7.05028615863255e-131	100	100
E2F6-regulon	Naive 2	0.0619574974259661	-0.012585163363678	119145231	0.409808025545528	4.93350581823523e-138	1.79630211843437e-137	100	100
E2F7-regulon	Naive 2	0.0317955215877111	0.00147195664133161	162100858	0.557556790134689	2.44955475986103e-57	5.04111269420675e-57	100	100
E2F8-regulon	Naive 2	0.0691021116734863	-0.00686213232534184	119158405	0.409853338403485	6.75774620964786e-138	2.39899990442499e-137	100	100
EGR1-regulon	Naive 2	0.0489318712830744	0.00177004737648825	162840040	0.560099256277868	2.3782645771809e-62	5.36053285650298e-62	100	100
EGR2-regulon	Naive 2	0.0477948596127311	0.00210515585133435	161671251	0.556079127999554	1.59846616796075e-54	3.15253049792259e-54	100	99.9946886203691
EGR3-regulon	Naive 2	0.0437438201785657	0.00273868025852006	166751178.5	0.573551879877382	1.86839587782614e-92	5.20220028728063e-92	100	99.9946886203691
ELF1-regulon	Naive 2	0.706165187440606	-0.0010597807473488	158322128.5	0.544559596185183	4.54638841461433e-35	7.33621766903676e-35	100	100
ELF2-regulon	Naive 2	0.0370072416108785	0.00524337073265197	174591362.5	0.600518719405802	5.83422406683674e-171	2.5889369296588e-170	99.9870483098044	99.4423051387598
ELF4-regulon	Naive 2	0.0196351628382664	0.00143166786441255	159045512.5	0.54704772404614	6.74201717612985e-39	1.1397219512029e-38	99.0545266157233	98.188819545877
ELK1-regulon	Naive 2	0.0660828377610898	3.3580329156721e-05	144876397	0.498312099480675	0.63976808587306	0.653576030172478	100	100
ELK3-regulon	Naive 2	0.0666631441903325	0.00211809467556849	155242473.5	0.533966915938406	4.5803227306163e-21	6.13590403535391e-21	100	100
ELK4-regulon	Naive 2	0.0444250554091248	-0.000689259621217339	144819698.5	0.498117081181232	0.601595704874556	0.619033261537587	97.3319518197125	96.606028415881
ESRRA-regulon	Naive 2	0.081454390094295	-0.0123894801331825	112638476.5	0.387427606354814	6.82921261015043e-214	4.4079463210971e-213	100	100
ETS1-regulon	Naive 2	0.243545441367119	0.000730782613994452	157127399	0.540450243814579	3.39924651102975e-29	5.24666309311113e-29	100	100
ETV2-regulon	Naive 2	0.030928141825087	0.00280307641154799	169896216	0.584369447624945	4.90918080947135e-121	1.5491192776554e-120	100	100
ETV3-regulon	Naive 2	0.0124678827564206	0.00125183437043077	156300038	0.53760448007752	1.51116812640771e-25	2.16753408030197e-25	86.8281310711048	83.8401274731111
ETV5-regulon	Naive 2	0.0340154424617778	0.000664944615026516	153527724	0.52806891984572	7.08297894039355e-15	9.06110819401698e-15	100	100
ETV6-regulon	Naive 2	0.471916799009759	0.0148725596156444	188926749	0.649826244244938	0	0	100	100
ETV7-regulon	Naive 2	0.0632592730567659	-0.000984289162925242	148832751.5	0.511920246549551	0.000948873375558587	0.00107792015463455	100	100
FLI1-regulon	Naive 2	0.155468688462096	0.0139028218460203	188316601.5	0.647727600932336	0	0	100	100
FOS-regulon	Naive 2	0.0900700877034922	0.0045702122455107	177603105.5	0.610877811766625	1.45453125469705e-207	8.26173752667927e-207	100	100
FOSB-regulon	Naive 2	0.0438871744631174	0.00290861009432487	160432911.5	0.55181977610447	8.13843427232374e-47	1.46285780591136e-46	99.909338168631	99.2032930553711
FOSL1-regulon	Naive 2	0.0522992438953064	-0.0102362167386924	120767122	0.415386628589741	1.00370255645644e-121	3.23922188674577e-121	100	100
FOXO1-regulon	Naive 2	0.0204876308338786	0.00456790176979148	162264038	0.558118058706223	2.70063024672882e-65	6.18531443605634e-65	59.8756637741225	50.7980347895366
FOXO3-regulon	Naive 2	0.0227318636252183	0.00360061776387648	159484956	0.548559219483786	2.34944123463478e-48	4.38974546471234e-48	54.5395674135475	45.1653166910105
GABPA-regulon	Naive 2	0.0268982126610997	0.00169945881998928	162510515	0.558965832904692	4.34036298158848e-60	9.33835671796309e-60	100	100
GTF2B-regulon	Naive 2	0.0753309003994177	-0.00449009731230737	128075938	0.440525792187783	4.25172327480711e-61	9.28838007727092e-61	100	100
HINFP-regulon	Naive 2	0.0172095407962896	0.00117973345773619	149238141	0.513314610966637	0.000152352372424764	0.000178793693258814	63.4114751975133	63.1974505377772
HIVEP3-regulon	Naive 2	0.0811796257417061	0.00420760820462743	158627433.5	0.545609713241393	1.16631222441287e-36	1.92577134728637e-36	99.909338168631	99.6494489443633
HOXB2-regulon	Naive 2	0.040942886255577	0.00462757080631503	162166522.5	0.557782647593418	5.1332159123778e-58	1.07193626405536e-57	89.2371454474809	82.5999203293055
IKZF1-regulon	Naive 2	0.144891727188101	0.00123829799490008	151837372.5	0.522254842312957	6.7921792500959e-10	8.46043380275104e-10	100	100
IRF1-regulon	Naive 2	0.140672992475455	0.0063030507541352	182683614.5	0.628352563752764	2.01575738499684e-277	2.38531290557959e-276	100	100
IRF2-regulon	Naive 2	0.0898018268270522	0.00576181254029308	172762907.5	0.594229625607756	1.74709082325419e-150	7.08819705434557e-150	100	100
IRF3-regulon	Naive 2	0.149504761866843	0.00489035673729007	178008666	0.612272764349698	9.12632098126681e-213	5.63451121452125e-212	100	100
IRF4-regulon	Naive 2	0.0551735136207373	-0.0039029462859982	134180696	0.461523517412835	1.42430345182199e-26	2.08506278514147e-26	100	99.9946886203691
IRF5-regulon	Naive 2	0.0535044391439135	0.00778421368362221	165164684	0.568095025472661	4.24180242261243e-80	1.09515626183812e-79	90.0531019298018	78.5154693931749
IRF7-regulon	Naive 2	0.112440462969942	0.00555016113661727	179256615.5	0.616565170485329	3.50552383906211e-229	2.37040183403247e-228	100	100
IRF8-regulon	Naive 2	0.082112653755049	0.000409389167369892	155499162.5	0.53484981499686	4.32119361009675e-22	5.95737371489066e-22	100	100
IRF9-regulon	Naive 2	0.0369984459968633	0.00371422216017368	174922236	0.601656781035314	8.31220155063289e-175	3.80752458125765e-174	100	100
JUN-regulon	Naive 2	0.0946104115950572	0.00748348904087875	181232823.5	0.623362470652108	1.96052289782761e-256	1.73996407182201e-255	100	100
JUNB-regulon	Naive 2	0.169659892614883	0.0119027217229819	191107759.5	0.657327976367972	0	0	100	100
JUND-regulon	Naive 2	0.0435860797480566	0.00617994729386931	190962695	0.656829017275587	0	0	100	100
KLF11-regulon	Naive 2	0.0234255679221186	0.00179440968561947	152014633	0.522864541710092	1.08852960654502e-12	1.36788676220701e-12	45.1107369511721	39.9867215509229
KLF12-regulon	Naive 2	0.0492081463697743	0.00260111732007424	156076197.5	0.536834565641396	1.72426482727674e-24	2.44845605473297e-24	99.4689807019816	98.4251759394503
KLF13-regulon	Naive 2	0.0670147018529606	0.00087076983631755	167328016.5	0.575535952927184	2.09631436980837e-97	5.95353281025576e-97	100	100
KLF2-regulon	Naive 2	0.117313261742195	0.0102005858473289	182143409.5	0.626494492367265	1.6459575970787e-269	1.55817319190117e-268	100	100
KLF3-regulon	Naive 2	0.0858493533869234	0.0166538971458312	193426239.5	0.665302544070701	0	0	100	99.8353472314434
KLF4-regulon	Naive 2	0.0154579100487158	-0.000532487536004168	143416547.5	0.493290849060769	0.0465498220736236	0.0508467287265734	48.5688382333895	50.0677200902935
KLF6-regulon	Naive 2	0.0735220815293188	0.00499154623567749	161820597.5	0.55659281531858	1.71190739871143e-55	3.42381479742287e-55	100	100
KLF7-regulon	Naive 2	0.0540366845459538	0.00968609387858452	179323772	0.616796159778283	4.37115455802107e-230	3.10351973619496e-229	99.6503043647196	97.1265436197052
KLF8-regulon	Naive 2	0.0320692230677985	0.00839013070194468	179216952	0.616428745212703	3.26073048067559e-231	2.4369669908207e-230	89.3407589690455	75.2356924711194
MAFB-regulon	Naive 2	0.0576349617537632	0.00223181277661038	159594814.5	0.548937085174225	6.08591068665848e-42	1.04120399699458e-41	100	99.9973443101846
